Brand,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Model Name,Dial Shape,Strap Color,Strap Material,Battery Life (Days),Display Size,Brand_Label,Touchscreen_No,Touchscreen_Unknown,Touchscreen_Yes,Bluetooth_No,Bluetooth_Yes,Model_Name_Label
0.8235294117647058,0.020387128925938094,0.04339037580298652,0.5494996161333836,0.7749999999999999,0.00947298543599153,0.8275862068965517,1.0,0.9333333333333333,0.4666666666666667,0.9576470588235295,0.3783783783783784,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.8275862068965517
0.1764705882352941,0.01698927410494841,0.06446116561365632,0.7276498522387452,0.8,0.11545251474248501,0.5676392572944297,1.0,0.9333333333333333,0.7333333333333333,0.3411764705882353,0.3783783783783784,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.5676392572944297
0.1764705882352941,0.014724037557621954,0.06446116561365632,0.7551563068053274,0.8,0.11545251474248501,0.005305039787798408,1.0,0.9333333333333333,0.7333333333333333,0.3411764705882353,1.0,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.005305039787798408
0.1764705882352941,0.0,0.053878147125123024,0.9103572458762959,0.75,0.044853334280901075,0.6816976127320955,1.0,0.9333333333333333,0.7333333333333333,0.3411764705882353,0.2702702702702703,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.6816976127320955
0.1764705882352941,0.006795709641979366,0.053878147125123024,0.8160325371713139,0.725,0.004732454787289887,0.6604774535809018,1.0,0.9333333333333333,0.3333333333333333,0.3411764705882353,0.40540540540540543,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.6604774535809018
0.8235294117647058,0.006795709641979366,0.03280735731445322,0.7033923123074671,0.75,0.1127422556526992,0.8381962864721485,1.0,0.9333333333333333,0.4666666666666667,0.4729411764705883,0.40540540540540543,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.8381962864721485
0.1764705882352941,0.005663091368316137,0.053878147125123024,0.8317533219005333,0.725,0.03795170311841313,0.7984084880636604,1.0,0.9333333333333333,0.8,0.3411764705882353,0.3783783783783784,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.7984084880636604
0.8235294117647058,0.006795709641979366,0.03280735731445322,0.7033923123074671,0.7749999999999999,0.02245089472468581,0.9920424403183024,1.0,0.9333333333333333,0.4666666666666667,0.3411764705882353,0.3783783783783784,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.9920424403183024
0.1764705882352941,0.011326182736632273,0.06455641278005313,0.7967562686105154,0.7749999999999999,0.0016393998665867695,0.07427055702917772,1.0,0.9333333333333333,1.0,0.4729411764705883,0.40540540540540543,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.07427055702917772
0.7058823529411764,0.1166596821873124,0.1809696161539194,0.4337589788941806,0.725,0.0006541447743523563,0.41644562334217505,1.0,0.9333333333333333,1.0,0.5529411764705883,0.2972972972972973,0.7058823529411764,0.0,0.0,1.0,0.0,1.0,0.41644562334217505
